Gold_Cust_ID,DM Mail Date
509909,5/6/2024
511696,5/6/2024
511696,9/5/2023
511696,11/6/2023
511696,9/9/2024
511696,5/8/2023
511696,11/29/2023
511696,4/8/2024
512597,9/9/2024
512597,4/7/2025
512597,5/6/2024
512597,11/18/2024
512597,4/8/2024
512597,11/29/2023
512597,9/5/2023
512597,11/6/2023
512597,5/8/2023
514140,5/8/2023
514140,9/5/2023
514140,4/7/2025
514140,5/6/2024
514140,11/6/2023
515486,7/5/2023
515486,11/18/2024
515486,11/29/2023
515486,4/8/2024
515486,4/7/2025
515486,9/5/2023
515486,5/8/2023
515486,5/6/2024
515486,9/9/2024
515486,11/6/2023
516925,11/18/2024
516925,11/29/2023
516925,5/8/2023
516925,5/6/2024
516925,11/6/2023
516925,9/5/2023
516925,7/5/2023
518797,9/5/2023
518797,4/7/2025
518797,4/8/2024
518797,11/6/2023
518797,5/6/2024
518797,11/18/2024
518797,11/29/2023
518797,5/8/2023
522625,9/9/2024
522625,7/5/2023
522625,4/7/2025
522625,4/8/2024
522625,11/6/2023
522625,11/18/2024
522625,11/29/2023
522625,9/5/2023
522625,5/8/2023
525719,11/18/2024
525719,7/5/2023
525719,5/6/2024
525719,9/9/2024
525719,4/7/2025
525719,11/6/2023
525719,5/8/2023
525719,9/5/2023
534054,7/5/2023
534054,9/9/2024
534054,11/29/2023
534054,9/5/2023
534054,5/6/2024
534054,11/6/2023
534054,4/8/2024
534054,5/8/2023
539893,4/7/2025
539893,7/5/2023
539893,11/6/2023
539893,5/6/2024
539893,5/8/2023
539893,11/29/2023
539893,9/9/2024
539893,11/18/2024
545473,11/18/2024
545473,9/9/2024
545473,9/5/2023
546105,5/8/2023
546105,4/7/2025
546105,5/6/2024
546105,7/5/2023
546105,11/6/2023
546105,9/9/2024
546105,11/18/2024
546105,4/8/2024
546105,11/29/2023
551467,11/18/2024
551467,11/29/2023
551467,7/5/2023
551467,4/8/2024
551467,4/7/2025
551467,11/6/2023
551467,9/9/2024
551467,9/5/2023
551467,5/6/2024
551467,5/8/2023
553813,5/6/2024
553813,4/8/2024
553813,11/18/2024
553813,9/9/2024
558267,7/5/2023
558267,11/6/2023
558267,11/18/2024
559876,5/6/2024
561251,11/18/2024
561251,5/6/2024
561251,9/9/2024
561251,5/8/2023
561251,7/5/2023
561251,11/6/2023
561251,9/5/2023
561251,4/8/2024
565046,7/5/2023
565046,5/8/2023
565046,11/18/2024
565046,11/6/2023
565046,4/7/2025
566117,7/5/2023
566117,11/6/2023
566117,11/29/2023
566117,9/9/2024
566117,5/6/2024
566117,4/7/2025
566117,4/8/2024
566117,11/18/2024
566117,5/8/2023
569755,11/29/2023
569755,9/9/2024
569755,4/7/2025
569755,5/6/2024
569755,4/8/2024
569755,11/18/2024
569755,7/5/2023
569755,5/8/2023
569755,9/5/2023
569755,11/6/2023
571261,11/18/2024
571261,4/7/2025
571261,5/8/2023
571261,4/8/2024
571261,9/9/2024
571261,7/5/2023
571261,9/5/2023
571261,11/6/2023
571261,5/6/2024
575387,4/7/2025
575387,5/6/2024
575387,5/8/2023
575387,11/6/2023
576833,5/8/2023
576833,4/8/2024
576833,11/18/2024
576833,7/5/2023
576833,5/6/2024
576833,11/29/2023
576833,9/5/2023
576833,11/6/2023
578416,7/5/2023
578416,4/8/2024
578416,5/8/2023
578416,5/6/2024
578416,11/6/2023
578416,9/5/2023
578416,11/29/2023
580046,5/8/2023
580046,7/5/2023
580046,11/29/2023
580046,4/8/2024
580046,9/5/2023
580046,5/6/2024
580046,9/9/2024
580046,5/8/2023
580046,11/18/2024
580046,11/6/2023
586801,4/8/2024
586801,11/18/2024
586801,4/7/2025
586801,5/6/2024
586801,5/8/2023
586801,9/5/2023
586801,11/6/2023
586801,9/9/2024
586801,7/5/2023
586801,11/29/2023
593785,5/6/2024
593785,11/18/2024
593785,9/9/2024
593785,5/8/2023
593785,4/7/2025
593785,4/8/2024
593785,11/6/2023
593785,7/5/2023
593785,9/5/2023
594066,9/9/2024
594066,11/29/2023
594066,4/8/2024
594066,11/6/2023
594066,5/8/2023
594066,5/6/2024
594066,7/5/2023
594066,9/5/2023
601337,9/5/2023
601337,5/8/2023
601337,11/6/2023
601337,7/5/2023
608719,11/29/2023
608719,7/5/2023
608719,11/6/2023
608719,9/9/2024
608719,5/6/2024
608719,4/8/2024
608719,9/5/2023
608719,5/8/2023
609079,5/8/2023
611919,11/18/2024
611919,5/6/2024
613242,11/6/2023
613242,11/29/2023
613242,5/6/2024
613242,11/18/2024
613242,9/9/2024
613242,7/5/2023
613242,4/8/2024
613242,4/7/2025
613242,5/8/2023
613242,9/5/2023
613452,7/5/2023
613452,9/5/2023
613452,11/6/2023
613452,5/8/2023
613452,4/8/2024
613452,11/29/2023
616642,4/7/2025
616642,5/8/2023
616642,11/6/2023
619938,7/5/2023
619938,4/7/2025
619938,5/8/2023
619938,5/6/2024
619938,9/9/2024
619938,5/8/2023
619938,7/5/2023
619938,4/8/2024
619938,11/18/2024
619938,11/29/2023
619938,11/6/2023
621586,5/8/2023
630043,11/29/2023
630043,5/6/2024
630043,4/7/2025
630043,11/18/2024
630043,5/8/2023
630043,9/5/2023
630043,7/5/2023
630043,11/6/2023
632697,9/9/2024
632697,4/7/2025
632697,9/5/2023
632697,4/8/2024
632697,5/8/2023
632697,11/18/2024
632697,11/29/2023
632697,11/6/2023
633773,11/6/2023
633773,5/8/2023
633773,9/5/2023
633773,11/18/2024
633925,9/5/2023
633925,5/8/2023
633925,11/29/2023
633925,4/7/2025
633925,5/6/2024
633925,11/6/2023
633925,11/18/2024
633925,9/9/2024
633925,4/8/2024
639921,4/7/2025
639921,11/6/2023
639921,5/8/2023
639921,9/5/2023
639921,7/5/2023
639921,11/18/2024
641809,5/8/2023
641809,11/6/2023
641809,5/6/2024
641809,9/5/2023
641809,11/18/2024
641809,4/7/2025
641809,7/5/2023
642646,5/8/2023
642646,4/7/2025
644338,11/18/2024
644338,4/7/2025
644338,11/6/2023
644338,5/6/2024
644338,9/5/2023
644338,9/9/2024
644338,4/8/2024
644338,7/5/2023
644338,11/29/2023
644338,5/8/2023
654417,7/5/2023
654417,11/29/2023
654417,4/7/2025
654417,5/8/2023
654417,11/18/2024
654417,9/5/2023
654417,5/6/2024
654417,9/9/2024
654417,4/8/2024
654417,11/6/2023
654944,11/18/2024
654944,4/8/2024
654944,5/6/2024
654944,11/6/2023
654944,4/7/2025
654944,9/9/2024
658079,5/8/2023
658079,9/5/2023
658079,5/6/2024
658079,11/6/2023
660626,4/7/2025
660626,5/6/2024
660626,11/18/2024
660626,9/9/2024
663241,4/7/2025
668500,4/8/2024
668500,5/8/2023
668500,11/6/2023
668500,11/29/2023
668500,11/18/2024
668500,7/5/2023
668500,4/7/2025
668500,5/6/2024
668500,9/9/2024
668843,9/5/2023
668843,4/8/2024
668843,5/8/2023
668843,11/6/2023
668843,7/5/2023
668843,5/6/2024
669007,5/8/2023
669007,4/7/2025
669007,11/6/2023
669007,9/5/2023
669007,11/18/2024
673002,5/8/2023
673002,11/6/2023
673002,11/18/2024
675795,5/8/2023
675795,7/5/2023
675795,5/6/2024
675795,11/6/2023
675795,9/5/2023
675795,9/9/2024
675795,7/5/2023
675795,11/29/2023
675795,4/8/2024
675795,11/18/2024
675795,4/7/2025
676452,11/6/2023
676452,5/6/2024
676452,5/8/2023
676452,11/29/2023
676452,9/5/2023
676452,9/9/2024
676452,11/18/2024
676452,4/7/2025
676452,4/8/2024
677068,4/8/2024
677068,9/9/2024
677068,11/6/2023
677068,11/18/2024
677068,5/6/2024
677450,5/6/2024
677450,7/5/2023
677450,9/5/2023
677450,11/29/2023
677450,4/8/2024
677450,11/6/2023
677450,9/9/2024
677450,5/30/2023
679184,4/7/2025
679184,7/5/2023
679184,9/5/2023
679184,5/8/2023
679184,11/6/2023
679184,11/29/2023
679184,11/18/2024
679184,5/6/2024
679184,9/9/2024
684857,11/6/2023
684857,11/29/2023
684857,5/8/2023
684857,9/5/2023
684857,9/9/2024
684857,7/5/2023
684857,5/6/2024
684857,4/8/2024
684928,11/6/2023
684928,9/5/2023
684928,11/29/2023
684928,7/5/2023
684928,9/9/2024
684928,4/7/2025
684928,11/18/2024
684928,4/8/2024
684928,5/8/2023
684928,5/6/2024
690555,9/5/2023
690555,4/8/2024
690555,5/6/2024
690555,11/29/2023
690555,7/5/2023
690555,9/9/2024
690555,5/8/2023
690555,11/18/2024
690555,11/6/2023
702125,5/6/2024
702125,11/29/2023
702125,11/6/2023
702125,4/7/2025
702125,11/18/2024
702125,5/8/2023
702125,9/5/2023
702125,7/5/2023
702125,4/8/2024
702192,5/8/2023
702192,11/6/2023
702192,11/18/2024
702192,4/7/2025
704255,11/18/2024
704255,5/8/2023
704255,7/5/2023
704255,4/7/2025
704255,5/6/2024
704255,4/8/2024
704255,11/6/2023
704255,9/9/2024
705177,5/8/2023
705177,11/6/2023
705177,11/18/2024
712172,11/18/2024
712172,4/7/2025
712172,9/9/2024
712172,5/6/2024
714423,11/6/2023
714423,5/6/2024
714423,11/18/2024
714423,4/7/2025
714423,5/8/2023
714423,9/5/2023
714423,7/5/2023
714423,4/8/2024
714423,11/29/2023
714423,9/9/2024
715004,4/8/2024
715004,11/18/2024
715004,4/7/2025
715004,11/29/2023
715004,11/6/2023
715004,5/6/2024
715004,9/9/2024
715004,5/8/2023
715004,9/5/2023
715004,7/5/2023
717554,5/6/2024
717554,11/6/2023
717554,4/7/2025
717554,7/5/2023
717554,11/29/2023
717554,4/8/2024
717554,9/9/2024
717554,5/8/2023
727730,4/8/2024
727730,9/5/2023
727730,11/29/2023
727730,11/6/2023
727730,5/8/2023
727730,11/18/2024
727730,7/5/2023
727730,5/6/2024
727730,9/9/2024
727730,4/7/2025
729714,5/6/2024
729714,4/8/2024
729714,11/29/2023
729714,11/6/2023
729714,5/8/2023
729714,9/5/2023
729714,7/5/2023
729714,11/18/2024
729714,4/7/2025
729714,9/9/2024
732307,5/6/2024
732307,9/5/2023
732307,4/7/2025
732307,11/18/2024
732307,5/8/2023
732307,7/5/2023
732307,11/29/2023
732307,9/9/2024
732307,11/6/2023
732307,4/8/2024
737342,4/7/2025
737342,4/8/2024
737342,11/6/2023
737342,11/18/2024
737342,11/29/2023
737342,5/8/2023
737342,9/9/2024
737342,5/6/2024
737342,9/5/2023
737935,9/9/2024
737935,5/6/2024
737935,4/8/2024
737935,11/29/2023
737935,5/8/2023
737935,5/6/2024
737935,11/6/2023
737935,11/6/2023
737935,4/7/2025
737935,4/7/2025
737935,11/18/2024
737935,11/18/2024
737935,9/5/2023
738619,5/8/2023
738619,11/6/2023
738619,7/5/2023
738619,5/6/2024
738619,9/9/2024
738619,11/18/2024
738619,4/8/2024
738619,4/7/2025
738619,11/29/2023
738619,9/5/2023
740302,5/8/2023
740302,11/18/2024
740302,11/29/2023
740302,4/8/2024
740302,9/5/2023
740302,4/7/2025
740302,5/6/2024
740302,9/9/2024
740302,7/5/2023
740302,11/6/2023
743595,11/29/2023
743595,11/6/2023
743595,9/5/2023
743595,4/7/2025
743595,5/6/2024
743595,5/8/2023
743595,9/9/2024
743595,4/8/2024
743595,7/5/2023
743595,11/18/2024
745132,9/9/2024
745132,5/8/2023
745132,11/18/2024
745132,11/29/2023
745132,4/8/2024
745132,4/7/2025
745132,11/6/2023
745132,9/5/2023
745132,5/6/2024
745692,4/7/2025
745692,11/18/2024
745692,5/8/2023
745692,9/5/2023
745692,11/6/2023
745692,5/6/2024
745692,7/5/2023
745692,4/8/2024
745692,11/29/2023
746325,4/8/2024
746325,5/6/2024
746325,9/9/2024
746325,4/7/2025
746325,11/6/2023
746325,11/18/2024
746325,11/29/2023
746325,7/5/2023
746325,9/5/2023
746325,5/8/2023
758132,9/5/2023
758132,5/8/2023
758740,9/5/2023
758740,11/6/2023
758740,5/8/2023
758740,11/18/2024
762298,5/8/2023
762298,9/9/2024
762298,5/6/2024
762298,11/6/2023
762298,4/8/2024
765796,9/5/2023
765796,4/8/2024
765796,11/6/2023
765796,9/9/2024
765796,5/8/2023
765796,11/18/2024
765796,4/7/2025
765796,5/6/2024
765796,7/5/2023
765796,11/29/2023
769205,11/29/2023
769205,5/8/2023
769205,9/5/2023
769205,5/6/2024
769205,11/6/2023
769205,4/8/2024
771152,7/5/2023
771152,5/8/2023
771152,5/8/2023
771152,7/5/2023
775677,11/6/2023
775677,7/5/2023
775677,11/29/2023
775677,4/7/2025
775677,9/9/2024
775677,4/8/2024
775677,9/5/2023
775677,5/6/2024
775677,5/8/2023
775677,11/18/2024
780096,9/5/2023
780096,11/29/2023
780096,11/18/2024
780096,5/8/2023
780096,4/7/2025
780096,11/6/2023
792390,11/18/2024
792390,9/9/2024
792390,4/7/2025
792390,11/29/2023
792390,4/8/2024
792390,5/8/2023
792390,9/5/2023
792390,5/6/2024
792390,7/5/2023
792390,11/6/2023
799992,11/6/2023
799992,4/8/2024
799992,11/18/2024
799992,5/6/2024
799992,5/8/2023
799992,7/5/2023
799992,9/9/2024
799992,4/7/2025
799992,11/29/2023
799992,9/5/2023
801751,11/18/2024
801751,9/9/2024
801751,4/8/2024
801751,9/5/2023
801751,5/6/2024
801751,11/6/2023
801751,11/29/2023
802676,11/18/2024
802676,11/6/2023
802676,4/8/2024
802676,9/9/2024
802676,7/5/2023
802676,5/8/2023
802676,11/29/2023
802676,5/6/2024
803465,4/7/2025
803465,9/9/2024
803465,5/8/2023
803465,5/6/2024
803465,9/5/2023
803465,11/6/2023
803465,4/8/2024
803465,11/29/2023
803465,7/5/2023
803465,11/18/2024
805967,5/8/2023
805967,9/5/2023
805967,11/18/2024
805967,4/7/2025
805967,9/9/2024
805967,5/6/2024
805967,4/8/2024
805967,11/6/2023
807160,11/6/2023
807160,4/7/2025
807160,11/18/2024
807160,11/29/2023
809098,11/6/2023
809098,11/18/2024
809098,9/9/2024
809098,5/6/2024
811025,5/8/2023
811250,4/7/2025
814668,4/7/2025
814668,11/29/2023
814668,5/8/2023
814668,9/5/2023
814668,11/6/2023
817521,11/29/2023
817521,11/18/2024
817521,11/6/2023
817521,4/7/2025
817521,5/8/2023
817521,5/6/2024
817521,9/5/2023
817521,7/5/2023
820382,9/5/2023
820382,11/6/2023
820382,5/8/2023
820382,5/6/2024
820961,11/6/2023
820961,11/29/2023
820961,9/5/2023
820961,4/7/2025
820961,7/5/2023
820961,11/18/2024
821258,9/5/2023
821258,11/29/2023
821258,11/18/2024
821258,11/6/2023
821258,4/7/2025
821258,5/8/2023
821258,5/6/2024
821392,5/6/2024
821392,9/9/2024
821392,11/29/2023
821392,9/5/2023
821392,11/6/2023
821392,5/8/2023
821392,4/8/2024
824641,5/8/2023
824641,4/8/2024
824641,5/6/2024
824641,11/6/2023
824641,7/5/2023
824641,9/5/2023
824641,11/29/2023
824641,9/9/2024
829328,11/6/2023
829328,9/9/2024
829328,5/6/2024
829328,5/8/2023
829328,4/7/2025
829328,11/18/2024
829328,4/8/2024
829328,11/29/2023
829328,7/5/2023
830469,11/6/2023
830469,9/9/2024
830469,5/8/2023
830469,7/5/2023
830469,4/7/2025
830469,11/29/2023
830469,9/5/2023
830469,4/8/2024
830469,11/18/2024
830469,5/6/2024
834197,5/8/2023
838760,11/29/2023
838760,11/6/2023
838760,9/9/2024
838760,5/6/2024
838760,4/7/2025
838760,4/8/2024
838760,11/18/2024
838760,5/8/2023
842947,4/7/2025
842947,7/5/2023
842947,11/29/2023
842947,11/18/2024
842947,9/9/2024
842947,11/6/2023
842947,9/5/2023
842947,5/8/2023
842947,5/6/2024
843753,9/5/2023
843753,4/7/2025
843753,5/30/2023
843753,11/29/2023
843753,11/18/2024
843753,11/6/2023
843753,5/6/2024
843753,4/8/2024
843753,9/9/2024
843753,7/5/2023
845632,4/8/2024
845632,11/6/2023
845632,11/29/2023
845632,7/5/2023
845632,5/6/2024
845632,10/16/2023
846098,11/29/2023
846098,5/6/2024
846098,9/5/2023
846098,7/10/2023
846098,9/9/2024
846098,11/18/2024
846098,5/8/2023
846098,4/7/2025
846098,4/8/2024
846098,11/6/2023
848752,7/5/2023
848752,4/8/2024
848752,9/9/2024
848752,9/5/2023
848752,11/6/2023
848752,11/29/2023
848752,5/8/2023
848752,5/6/2024
850833,11/6/2023
850833,5/6/2024
850833,11/29/2023
850833,5/8/2023
850833,4/8/2024
850833,11/18/2024
850833,9/9/2024
850833,7/5/2023
850833,4/7/2025
850833,9/5/2023
853823,11/6/2023
853823,11/18/2024
853823,9/5/2023
853823,5/6/2024
853823,4/8/2024
853823,4/7/2025
854306,11/18/2024
854306,4/7/2025
864532,7/5/2023
864532,5/8/2023
864924,7/5/2023
864924,5/8/2023
864924,9/9/2024
864924,5/6/2024
864924,9/5/2023
864924,11/6/2023
864924,4/7/2025
864924,11/18/2024
864924,11/29/2023
864924,4/8/2024
866019,4/8/2024
866019,5/8/2023
866019,9/9/2024
866019,5/6/2024
866019,9/9/2024
866019,11/29/2023
866019,7/5/2023
866019,4/8/2024
866019,11/29/2023
866019,11/6/2023
866019,7/5/2023
866019,11/6/2023
866019,11/18/2024
866019,9/5/2023
866019,4/7/2025
866019,5/6/2024
866019,5/8/2023
884876,5/8/2023
884876,9/5/2023
884876,4/8/2024
884876,5/6/2024
884876,11/6/2023
884876,11/29/2023
884876,7/5/2023
884876,9/9/2024
885186,5/8/2023
885186,11/6/2023
885186,4/7/2025
885186,9/9/2024
885186,9/5/2023
885186,11/18/2024
885186,11/29/2023
885186,7/5/2023
885186,4/8/2024
885186,5/6/2024
887347,5/8/2023
887347,11/6/2023
887347,11/18/2024
887347,4/7/2025
887347,9/9/2024
887347,9/5/2023
887347,4/8/2024
887347,5/6/2024
888518,7/5/2023
888518,11/18/2024
888518,11/6/2023
892524,5/8/2023
892524,7/5/2023
892524,11/29/2023
892524,9/5/2023
892524,11/6/2023
895255,11/18/2024
895255,11/6/2023
895255,11/29/2023
895255,9/5/2023
895255,5/8/2023
896112,4/7/2025
896112,11/6/2023
896112,7/5/2023
896112,11/18/2024
896112,11/18/2024
896112,4/7/2025
896112,5/8/2023
896112,11/29/2023
896112,7/5/2023
896112,11/29/2023
896112,9/9/2024
896112,5/6/2024
896112,9/9/2024
896112,9/5/2023
896112,5/6/2024
896112,4/8/2024
896112,5/8/2023
896112,11/6/2023
896112,4/8/2024
896217,9/5/2023
896217,11/6/2023
896217,11/18/2024
896217,11/29/2023
896217,5/8/2023
896217,4/7/2025
906680,9/5/2023
906680,4/8/2024
906680,5/6/2024
906680,11/18/2024
906680,7/5/2023
906680,9/9/2024
906680,4/7/2025
906680,5/8/2023
906680,11/6/2023
906680,11/29/2023
913016,4/8/2024
914260,5/6/2024
914260,5/8/2023
914260,11/18/2024
914260,4/7/2025
914260,9/9/2024
914464,4/7/2025
914464,5/8/2023
914464,5/6/2024
914464,11/18/2024
914464,9/5/2023
914464,11/6/2023
914464,7/5/2023
914464,9/9/2024
914464,4/8/2024
914464,11/29/2023
923026,11/29/2023
923026,9/9/2024
923026,9/5/2023
923026,5/8/2023
923026,5/6/2024
923026,7/5/2023
923026,4/8/2024
923026,11/6/2023
931137,9/9/2024
931137,11/29/2023
931137,4/8/2024
931137,5/8/2023
931137,11/6/2023
931137,7/5/2023
931137,5/6/2024
931137,9/5/2023
931137,11/18/2024
931137,4/7/2025
932192,4/7/2025
932192,11/18/2024
932192,4/8/2024
932192,9/5/2023
932192,5/8/2023
932192,11/6/2023
933796,5/8/2023
935206,7/5/2023
935206,9/5/2023
935206,11/18/2024
935206,11/29/2023
935206,11/6/2023
939249,7/5/2023
939249,11/6/2023
939249,9/5/2023
939249,5/8/2023
939249,11/18/2024
939249,4/7/2025
942375,4/7/2025
942375,11/6/2023
942375,11/18/2024
942375,9/5/2023
942375,4/8/2024
942375,9/9/2024
942375,11/29/2023
942375,5/6/2024
946956,7/5/2023
946956,5/6/2024
946956,9/5/2023
946956,11/29/2023
946956,11/18/2024
946956,4/7/2025
946956,5/8/2023
946956,4/8/2024
946956,9/9/2024
946956,11/6/2023
952903,5/8/2023
952903,11/6/2023
952903,11/29/2023
953802,7/5/2023
953802,9/5/2023
953802,11/6/2023
953802,9/9/2024
953802,11/29/2023
953802,4/8/2024
953802,5/8/2023
953802,5/6/2024
953802,11/18/2024
953802,4/7/2025
957820,9/5/2023
957820,9/9/2024
957820,11/6/2023
957820,4/8/2024
960789,11/29/2023
960789,5/8/2023
960789,5/6/2024
960789,11/6/2023
960789,4/8/2024
960789,9/5/2023
960789,11/18/2024
960789,7/5/2023
960789,9/9/2024
960789,4/7/2025
961819,4/8/2024
961819,4/7/2025
961819,11/6/2023
961819,9/9/2024
961819,5/6/2024
961819,9/5/2023
961819,11/18/2024
962973,5/6/2024
962973,5/8/2023
962973,4/7/2025
962973,11/29/2023
962973,11/18/2024
962973,9/5/2023
962973,7/5/2023
962973,11/6/2023
963304,7/5/2023
963304,5/8/2023
963304,11/6/2023
963304,11/18/2024
963304,4/7/2025
963304,9/9/2024
963304,5/6/2024
963304,9/5/2023
965800,11/6/2023
965800,5/8/2023
965800,9/9/2024
965800,4/8/2024
965800,9/5/2023
965800,5/6/2024
965800,7/5/2023
965800,11/29/2023
965800,11/18/2024
965800,4/7/2025
968056,11/6/2023
968056,4/7/2025
968056,9/5/2023
968056,11/29/2023
968056,7/5/2023
968056,5/6/2024
968056,9/9/2024
968056,4/8/2024
968056,5/8/2023
968056,11/18/2024
968731,5/6/2024
968731,4/7/2025
968731,4/8/2024
968731,7/5/2023
968731,5/8/2023
968731,11/18/2024
968731,9/9/2024
968731,9/5/2023
968731,11/6/2023
968731,11/29/2023
973294,4/7/2025
977709,9/9/2024
977709,7/5/2023
977709,11/18/2024
977709,5/8/2023
977709,4/8/2024
977709,9/5/2023
977709,11/29/2023
977709,5/6/2024
977709,11/6/2023
977709,4/7/2025
978438,11/18/2024
978438,11/6/2023
978438,7/5/2023
978438,5/8/2023
978438,4/7/2025
978438,9/5/2023
980127,9/5/2023
980127,4/8/2024
980127,5/6/2024
980127,11/18/2024
980127,4/7/2025
980127,11/29/2023
980127,7/5/2023
980127,9/9/2024
980127,11/6/2023
980127,5/8/2023
981463,5/6/2024
981463,7/5/2023
981463,5/8/2023
981463,11/6/2023
983332,11/18/2024
983332,9/5/2023
983332,7/5/2023
983332,4/8/2024
983332,4/7/2025
983332,5/8/2023
983332,5/6/2024
983332,11/6/2023
983332,11/29/2023
987613,11/6/2023
987613,11/18/2024
990091,11/6/2023
990091,4/7/2025
990091,9/5/2023
990091,5/8/2023
992737,9/9/2024
992737,5/8/2023
992737,4/8/2024
992737,5/6/2024
992737,11/29/2023
992737,11/6/2023
992737,7/5/2023
992737,11/18/2024
992737,7/5/2023
992737,5/8/2023
993295,5/8/2023
993295,11/29/2023
993295,9/9/2024
993295,9/5/2023
993295,5/6/2024
993295,7/5/2023
993295,4/7/2025
993295,11/6/2023
993295,11/18/2024
1001770,11/18/2024
1001770,9/9/2024
1001770,11/6/2023
1001770,11/29/2023
1001770,4/7/2025
1001770,5/8/2023
1001770,9/5/2023
1001770,7/5/2023
1001770,5/6/2024
1001770,4/8/2024
1008325,9/9/2024
1008325,11/6/2023
1008325,7/5/2023
1008325,11/29/2023
1008325,4/8/2024
1008325,5/6/2024
1008325,5/8/2023
1008325,11/18/2024
1008325,9/5/2023
1013337,5/6/2024
1013337,5/6/2024
1013337,7/5/2023
1013337,4/7/2025
1013337,9/9/2024
1013337,4/7/2025
1013337,11/18/2024
1013337,11/29/2023
1013337,9/9/2024
1013337,9/9/2024
1013337,5/6/2024
1013337,4/8/2024
1013337,5/8/2023
1013337,11/6/2023
1015066,7/5/2023
1016734,11/29/2023
1016734,4/8/2024
1016734,5/6/2024
1016734,4/7/2025
1016734,9/5/2023
1016734,7/5/2023
